rep,id,eta_initT,eta_aS,eta_dS,eta_tau,eta_lBt0,eta_lp,eta_dI,eta_n,eta_V0
1,40250,0.30131170193051,0,1.05765374988544,0,0.0657022748954504,0,-0.960983739826464,0.426885700316661,0
2,40250,1.26931925731592,0,0.566824424756992,0,-0.0665438018884824,0,-0.632082238195816,-0.0186464144857142,0
3,40250,-1.29547870397815,0,1.26623707175851,0,0.128848850813215,0,-0.944765808177196,-0.129594164733817,0
4,40250,0.795130862272583,0,0.663820845422381,0,0.00372605171192019,0,-0.422937925843234,-0.148489856149946,0
5,40250,-0.161383885706772,0,1.23554383952405,0,0.146582690782086,0,-0.773670656217611,0.0529980897580761,0
6,40250,2.1736901592988,0,0.61376369495887,0,-0.0271540365591489,0,-0.591478666424007,0.152148398874484,0
7,40250,2.0550449629884,0,1.00976385186699,0,0.102838233245001,0,-0.9024459305374,0.441768084248916,0
8,40250,2.33117054902215,0,0.384955677220851,0,-0.103169905187437,0,-0.525015092712229,0.122743078032661,0
9,40250,-1.59746832279936,0,1.14185898174792,0,0.0975315392893301,0,-0.742065391749167,-0.0995060986628002,0
10,40250,1.29906758262617,0,0.728872686618955,0,0.0235946997164185,0,-0.509935040404077,-0.0601865930218225,0
1,40257,1.12902787191165,0,-0.29039875920379,0,-0.350364694187843,0,-0.735593933239588,0.552407628855524,0
2,40257,-0.27694580890144,0,-0.477739762227845,0,-0.490500572402758,0,-0.819029318475755,0.594726159842625,0
3,40257,-1.16595321714884,0,-0.00415892551174225,0,-0.37226328210559,0,-1.17326538492124,0.965445669838413,0
4,40257,-0.867048674235701,0,-0.160755947235829,0,-0.421063663821121,0,-1.02369589002926,1.03242752930653,0
5,40257,-0.803286874029254,0,-0.453854129102442,0,-0.471940655107906,0,-0.670952918108194,0.558225607638134,0
6,40257,1.131007612682,0,0.0142963528079743,0,-0.274234724752898,0,-0.984005153067063,1.12542823704998,0
7,40257,0.786478510811401,0,-0.158236973880821,0,-0.330436763905447,0,-0.938047948026922,0.869467808182626,0
8,40257,1.26511197412652,0,0.106926414443813,0,-0.199088238081997,0,-0.905312112278868,0.998766390619603,0
9,40257,1.37301212244187,0,-0.677505003692856,0,-0.464066798270036,0,-0.463032019052556,0.389701404107336,0
10,40257,2.40290399922026,0,-0.273866585556404,0,-0.32382546353696,0,-0.888643356996423,0.886829011406121,0
1,40265,3.50500754403545,0,2.11326546888528,0,0.645396747561676,0,-0.221369558081488,0.437552927994929,0
2,40265,1.34641570446634,0,1.87422422641954,0,0.448756492937898,0,-0.658957567038881,0.221157502732955,0
3,40265,1.0877151639925,0,2.38823606581745,0,0.616380819187814,0,-0.973521494721566,0.0305582693497421,0
4,40265,3.19407927721959,0,1.60884124840179,0,0.392986831812852,0,-0.454487377998821,0.090082457985574,0
5,40265,0.662084041938843,0,2.66363534717532,0,0.696960891642308,0,-0.998247130866367,0.344266752956726,0
6,40265,1.68273446550521,0,1.55219588280492,0,0.363953322541466,0,-0.486710111182274,-0.0218036338763682,0
7,40265,2.73906417195893,0,2.11644029283374,0,0.547109595776675,0,-0.688219054685551,0.474232867503247,0
8,40265,2.99813000685416,0,1.48527502009397,0,0.36429110587159,0,-0.356954975143658,0.269692137991819,0
9,40265,2.33317242191797,0,2.05149381225362,0,0.537167832949262,0,-0.762483108700529,0.225303976333144,0
10,40265,2.96555121415477,0,1.51389922311833,0,0.329812622147994,0,-0.594131733839179,0.237769843021858,0
1,40353,1.71462827202576,0,1.74610003380711,0,0.801346444546609,0,0.575021562447868,-1.30169235755468,0
2,40353,3.390918954865,0,1.94860331269841,0,0.890671346863761,0,0.540456346567276,-1.26125011868392,0
3,40353,3.34595884017517,0,1.88900134948736,0,0.828079050982739,0,0.414009659531059,-1.36889832683257,0
4,40353,3.29153530038727,0,1.80923211189909,0,0.819436614327475,0,0.536966962281752,-1.31048650807551,0
5,40353,2.07132355849299,0,1.87584589805866,0,0.827995023374725,0,0.457611690262976,-1.25493268329114,0
6,40353,2.309718603162,0,1.80495495739453,0,0.803822137192643,0,0.489387874534947,-1.36213985951756,0
7,40353,2.24959207972616,0,1.87163824580176,0,0.845636774891147,0,0.532366907202381,-1.452429937117,0
8,40353,2.63947334531372,0,1.65081690682457,0,0.760919257792763,0,0.540590296193657,-1.35731181501644,0
9,40353,3.55704189472279,0,1.78324491977401,0,0.763544127692534,0,0.37394372214137,-1.0887109973004,0
10,40353,4.5118093923432,0,1.22156474379263,0,0.634166510075629,0,0.658533379567071,-1.32486659141967,0
1,40363,3.64759774502429,0,1.26123665036693,0,0.283677578430447,0,-0.879365262366888,0.487949410346731,0
2,40363,1.62761040117288,0,1.51668898919753,0,0.29175929379458,0,-0.941989401408011,0.174675739506968,0
3,40363,2.9260154327704,0,1.06240295683628,0,0.163334951054086,0,-0.662594067697159,0.324024201454793,0
4,40363,3.77883549814137,0,1.25225666990498,0,0.318454666487585,0,-0.385024620162546,0.135906505665911,0
5,40363,3.51894373965505,0,1.29075381498813,0,0.328538493579366,0,-0.447871611520056,0.0592279158232647,0
6,40363,3.89214307367032,0,1.22426917007351,0,0.247600122484637,0,-0.645923936116356,0.513606826026266,0
7,40363,3.61871499172736,0,1.45586196463609,0,0.362361049526232,0,-0.655550753521617,0.260908609151984,0
8,40363,3.63293302041026,0,1.36199674402119,0,0.314885652482701,0,-0.759742490067223,0.222730606142691,0
9,40363,3.37892378046842,0,0.956115786248741,0,0.117553645530487,0,-0.992383214929518,0.238297580032334,0
10,40363,3.28128837430054,0,1.2392400054725,0,0.24988991391278,0,-0.884918075223636,0.222692268052162,0
1,40511,-1.42639361871282,0,0.30977213736339,0,0.132250487544341,0,0.290484841878498,-0.241275823676979,0
2,40511,-1.9357386416332,0,1.25352355453124,0,0.367082593290932,0,-0.301314918866455,0.0521213987651987,0
3,40511,2.36337416110764,0,-0.0137782692427341,0,0.0938152213729123,0,0.472719389605135,-0.129934838528747,0
4,40511,-1.98257578970137,0,1.3093064098113,0,0.403223443170603,0,-0.218116137816338,0.170745063291999,0
5,40511,1.16869836918506,0,-0.0984362607193826,0,0.0358144380052521,0,0.371522578982123,-0.149370397837035,0
6,40511,-2.20480586664447,0,1.30321791181745,0,0.486622360979565,0,-0.0222108375497323,0.482837568805647,0
7,40511,2.93924830218938,0,-0.0882188589780978,0,0.0713764421526998,0,0.26857415887131,0.0774222611716434,0
8,40511,0.20374642600308,0,1.25169367792586,0,0.431144194265356,0,-0.234196784441624,0.29107801665275,0
9,40511,-1.17545590220431,0,0.677800375598478,0,0.260708994108044,0,0.216860805240898,-0.196820340490068,0
10,40511,0.510974960245519,0,0.754500272019483,0,0.364516723532205,0,0.348821583961018,0.208908185029026,0
1,40512,-0.634784933300789,0,0.89488622967576,0,-0.00126754490608375,0,-0.694615665160639,0.41781542911873,0
2,40512,0.445280213867182,0,0.125501146602772,0,-0.1737507901733,0,-0.255879005737871,-0.310233997379168,0
3,40512,0.801093176583772,0,0.852315514540484,0,0.0606777583142708,0,-0.44236828127786,0.441970410778921,0
4,40512,1.13828873162345,0,0.917004210120668,0,0.0749027260976602,0,-0.680747523890892,0.214528690744362,0
5,40512,2.47731822863466,0,0.805385621825127,0,0.0375891058641966,0,-0.820148706083525,0.442872682950219,0
6,40512,-0.258858807270794,0,0.996904154820115,0,0.0471646664155698,0,-0.844342604851325,0.148072543052279,0
7,40512,1.64642831100758,0,1.05632613320632,0,0.117837883791865,0,-0.635782332822557,0.407975390723984,0
8,40512,-0.314924881968884,0,0.721652529629795,0,-0.040677603459335,0,-0.757351119623059,0.145297101558279,0
9,40512,0.990997349169723,0,0.960469289915383,0,0.0498072838114723,0,-1.11548452520703,0.592173219830853,0
10,40512,-1.63447746622563,0,0.908735144445606,0,-0.0571783411121986,0,-0.91891369403307,0.364150407546144,0
1,40577,-0.0655417291875608,0,-2.03506923253318,0,-1.09473929664292,0,-0.517386139120431,-0.193840528822251,0
2,40577,-1.1995522183277,0,-1.68232889940185,0,-1.0510467568877,0,-0.802420726616115,-0.0557913500942278,0
3,40577,1.78008171162337,0,-2.26166516903875,0,-1.12590707087302,0,-0.369936725142144,0.00801693969586825,0
4,40577,0.686695936253849,0,-1.65623587152953,0,-0.930634093564944,0,-0.495592605995321,0.000187364336827582,0
5,40577,0.437452131527212,0,-2.07031581266006,0,-1.12956408969887,0,-0.589572603927993,-0.0190092690761841,0
6,40577,-1.07382837828723,0,-1.62545009565298,0,-0.997825666246152,0,-0.818076415375422,0.0639140341089729,0
7,40577,1.79111392359295,0,-2.19647948743836,0,-1.12862065886022,0,-0.684227822878825,0.0628394942313534,0
8,40577,0.918003390617149,0,-1.83350389242855,0,-1.01363973893738,0,-0.572319464699207,0.0520514165600844,0
9,40577,0.84586278955079,0,-2.18867746201796,0,-1.11655446735995,0,-0.306317196995194,-0.104036948761021,0
10,40577,0.289192441834365,0,-1.47949221231926,0,-0.926870936736057,0,-0.727517582389947,0.264250742773579,0
1,10753,-1.68874516430224,0,0.711665751584753,0,-0.120593794652139,0,-0.480997511917858,-0.175724167649093,0
2,10753,0.432794504516183,0,-0.573974158441068,0,-0.635675198064334,0,-0.306725493253563,0.000702338791213786,0
3,10753,-3.14595829653235,0,1.40611458901943,0,-0.0401843864183422,0,-1.02822325105453,0.258000276248556,0
4,10753,3.6865986613211,0,-0.530172610641273,0,-0.505885686172982,0,-0.391507482364502,1.17962894390001,0
5,10753,-4.06309141864504,0,1.44203317220135,0,0.0338146055870449,0,-0.98899385566731,-0.0416681147998847,0
